# Output from "mandc" web calculator interface for Zhao et al. (2009) halo mass accretion history and concentration calculator.
# http://202.127.29.4/dhzhao/mandc_calculator.htm
#
# Omega_0  = 0.25
# Omega_DE = 0.00
# H_0      = 100
# sigma8   = 0.8
# BBKS transfer function
# n_spec   = 1.0
# z_obs    = 0.0
# M_obs    = 1.0e12 Msun
         2         1   0.00000000E+00   0.25000000E+00   0.00000000E+00   0.80000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.10000000E+01                                 
   0.44543976E+00   0.87656517E+12   0.15281882E+02   0.79000531E+14   0.13836360E+00   0.16508833E+03   0.91444101E+11   0.12690022E+17   0.90540947E-02   0.20844455E+03   0.79617112E+12   0.12571607E+02   0.12888735E+15   0.98197691E+12   0.19606226E+02   0.41907869E+14   0.51389659E+10
   0.47910838E+00   0.86669105E+12   0.14903139E+02   0.83705587E+14   0.13520946E+00   0.16605954E+03   0.91504970E+11   0.12621136E+17   0.90725492E-02   0.20830173E+03   0.78707021E+12   0.12276745E+02   0.13598379E+15   0.97017352E+12   0.19044040E+02   0.44905091E+14   0.49931285E+10
   0.51356123E+00   0.85655538E+12   0.14534981E+02   0.88701412E+14   0.13210282E+00   0.16701554E+03   0.91532196E+11   0.12558066E+17   0.90886134E-02   0.20814852E+03   0.77773876E+12   0.11989814E+02   0.14348778E+15   0.95808328E+12   0.18500156E+02   0.48116671E+14   0.48511520E+10
   0.54881660E+00   0.84618268E+12   0.14177221E+02   0.94006562E+14   0.12904439E+00   0.16795685E+03   0.91526724E+11   0.12501027E+17   0.91022339E-02   0.20798651E+03   0.76819934E+12   0.11710689E+02   0.15142375E+15   0.94574307E+12   0.17974149E+02   0.51557942E+14   0.47129423E+10
   0.58489318E+00   0.83557685E+12   0.13830093E+02   0.99640807E+14   0.12603375E+00   0.16888263E+03   0.91485931E+11   0.12451189E+17   0.91130080E-02   0.20781720E+03   0.75845680E+12   0.11439597E+02   0.15981767E+15   0.93314805E+12   0.17466010E+02   0.55245330E+14   0.45784075E+10
   0.62181008E+00   0.82471597E+12   0.13493492E+02   0.10562522E+15   0.12306920E+00   0.16979024E+03   0.91405239E+11   0.12409028E+17   0.91206339E-02   0.20763867E+03   0.74849180E+12   0.11176485E+02   0.16869712E+15   0.92028266E+12   0.16975425E+02   0.59196438E+14   0.44474576E+10
   0.65958689E+00   0.81361655E+12   0.13167043E+02   0.11198224E+15   0.12015098E+00   0.17067952E+03   0.91285107E+11   0.12374409E+17   0.91251302E-02   0.20745105E+03   0.73832145E+12   0.10921079E+02   0.17809142E+15   0.90715978E+12   0.16501653E+02   0.63430126E+14   0.43200049E+10
   0.69824363E+00   0.80229837E+12   0.12850361E+02   0.11873581E+15   0.11727943E+00   0.17155060E+03   0.91126501E+11   0.12347154E+17   0.91265478E-02   0.20725465E+03   0.72796156E+12   0.10673078E+02   0.18803172E+15   0.89380995E+12   0.16044042E+02   0.67966604E+14   0.41959633E+10
   0.73780081E+00   0.79075361E+12   0.12542366E+02   0.12591142E+15   0.11445352E+00   0.17240157E+03   0.90929917E+11   0.12325358E+17   0.91253529E-02   0.20704453E+03   0.71740251E+12   0.10431601E+02   0.19855114E+15   0.88021843E+12   0.15600999E+02   0.72827529E+14   0.40752489E+10
   0.77827939E+00   0.77897129E+12   0.12243366E+02   0.13353628E+15   0.11167206E+00   0.17323022E+03   0.90690503E+11   0.12310408E+17   0.91210262E-02   0.20682082E+03   0.70663574E+12   0.10196933E+02   0.20968488E+15   0.86637909E+12   0.15172747E+02   0.78036103E+14   0.39577797E+10
