# Model integration test: halo mass function z=0.0 [Git revision: 2581c3f8f48086ff6cc986355bbf55a7a5e104c0]
0	0.773484420038506	0.814315722831549	0.856462382302484
1	0.384688199166077	0.417636118133261	0.438654123948761
2	0.122688982438563	0.136311382951271	0.148893889833421
3	0.0385134264807851	0.0451549083990216	0.0526973156442892
4	0.0120282647855205	0.0146084460807954	0.017804525587043
5	0.00496226275668885	0.00569265091137233	0.00740469847414231
6	0.00144663007525658	0.00144663007525817	0.00317282387212511
7	0.000863096898431425	0.000863096898433469	0.000863096898433469
8	0	0	0
9	0	0	0
