# Model integration test: median disk sizes z=0.0 [Git revision: 2581c3f8f48086ff6cc986355bbf55a7a5e104c0]
0	0.00153572513424254	0.001755434233738	0.00187989330313982
1	0.00216010520721121	0.00241147134550984	0.00299529109290106
2	0.00284077612536865	0.00343148086857469	0.00401144804866274
3	0.00366486484869075	0.00465919133090979	0.00571519959948581
4	0.00310091906798067	0.00493408943725213	0.00679036856544077
5	0.00104967014716442	0.00329764781050066	0.00571770236916543
6	0	0.00151474710316981	0.00355529939602265
7	0	0	0
8	0	0	0
9	0	0	0
