# Model integration test: ISM gas mass function z=0.0 [mercurial revision: Unknown]
0	0.203618352740746	0.238131850389927	0.272918501474383
1	0.117918681942643	0.14194642225611	0.163966841337091
2	0.0515470534069831	0.0667850389970746	0.0816766995173366
3	0.0151101143842706	0.0227055759520952	0.0303258249971129
4	0.00566844999551678	0.00873181216357073	0.0122915847351706
5	0.00354343296422402	0.00496186185451394	0.00757025921178233
6	0.00212714123198033	0.0035453442065812	0.00519238743035406
7	0.0014200488537289	0.00284042365134849	0.00433418823840889
8	0.00294149439649542	0.00436389348242157	0.00537668097882769
9	0	0.000228281188864165	0.00101278749640611
