# Model integration test: stellar mass function z=0.0 [Git revision: 4b7bc26853bd1abe2cb59ba1b05bdefef5ddfb01]
0	0.004233887010044126	0.007072441943941344	0.009377557051058756
1	0.003527274329451382	0.005104723082025217	0.008116240286065939
2	0.002121310965923186	0.0035480243091382774	0.005838875898429044
3	0.0014156965829487836	0.002831567490048512	0.005151130715288454
4	0.0007098008611026791	0.0021306952666351217	0.004579107778187066
5	0.0007162419205790389	0.0014466300752550847	0.003886231215118902
6	0.0	0.0008630968984318502	0.0008630968984318502
7	0.0	0.0	0.0
8	0.0	0.0	0.0
9	0.0	0.0	0.0
